Original_Entry,Refined_Formal_Name,Refined_Category,Status/Notes
Dream of St Joseph,Dream of St Joseph,Work,[Validation] 绘画主题。
Dresden,Dresden,Place,[Validation] 城市。
Drunken Silenus,Drunken Silenus,Work,[Validation] 绘画主题 (Rubens/Van Dyck)。
"Dubois, Ambrose",Ambroise Dubois,Person,[Reconstruction] 枫丹白露画派画家。
Duel between Aeneas and Mezentius,Duel between Aeneas and Mezentius,Work,[Validation] 绘画主题。
"Dughet, Gaspard (Gaspard Poussin)",Gaspard Dughet,Person,[Validation] 风景画家。
Duplex Intercessio,Duplex Intercessio,Work/Concept,[Validation] 双重代祷 (绘画神学主题)。
"Duquesnoy, François",François Duquesnoy,Person,[Validation] 佛兰芒雕塑家。
"Durazzo, Marchese Girolamo",Girolamo Durazzo,Person,[Category Fix] 原文误标为 Work。热那亚总督/贵族。
Dusseldorf,Düsseldorf,Place,[Validation] 城市。
Dutch artists,Dutch artists,Group,[Validation] 艺术家群体。
Dux,Dux (Duchcov),Place,[Validation] 捷克地名 (卡萨诺瓦晚年居住地)。
"Duyvelant, Jacques",Jacques Duyvelant,Person,[Validation] 17世纪佛兰芒画家 (Antwerp)。
Ecstasy of Saint Teresa,Ecstasy of Saint Teresa,Work,[Validation] 贝尼尼雕塑。
Edgar Wind,Edgar Wind,Person,[Validation] 艺术史学家。
Edgar de Vaes,Edgar de Vaes,Person,[Check Original] 可能是人名或拼写错误。
Edgwareand,Edgware,Place,"[OCR Fix] ""Edgwareand"" -> ""Edgware"" (London)。"
Edmond Bonnaffé,Edmond Bonnaffé,Person,[Validation] 法国收藏家/艺术写作者。
Edoardo Lombardo,Edoardo Lombardo,Person,[Validation] 现代学者 (威尼斯史)。
Education of the Virgin,Education of the Virgin,Work,[Validation] 绘画主题。
Edward Coke,Edward Coke (1758-1837),Person,"[Disambiguation] 可能是 Thomas Coke 的儿子或著名的法学家 (Sir Edward Coke, 早期)。结合上下文通常指 18世纪 Grand Tour 人物。"
Edward Croft Murray,Edward Croft-Murray,Person,[Validation] 大英博物馆策展人。
Edward Gibbon,Edward Gibbon,Person,[Validation] 历史学家。
Edward Poore,Edward Poore,Person,[Validation] 英国旅行者/日记作者。
Edward Wright,Edward Wright,Person,[Validation] 英国旅行作家 (Some Observations made in Travelling...)。
Edward Young,Edward Young,Person,[Validation] 诗人 (Night Thoughts)。
"Effetti, Antonio degli",Antonio degli Effetti,Person,[Reconstruction] 罗马贵族/收藏家。
El Escorial,El Escorial,Place,[Validation] 西班牙修道院/皇宫。
Elena Bassi,Elena Bassi,Person,[Validation] 艺术史学家 (Canova/Venice)。
Elena Crinò,Elena Crinò,Person,[Validation] 学者 (现代)。
Eleonora Zambeccari,Eleonora Zambeccari,Person,[Validation] 博洛尼亚贵族。
Elijah,Elijah,Person,[Validation] 先知。
Elijah carried to Heaven in a Chariot of Fire,Elijah Taken Up in a Chariot of Fire,Work,[Validation] 绘画主题。
Elisabeth Dhanens,Elisabeth Dhanens,Person,[Validation] 艺术史学家 (Van Eyck专家)。
Elizabeth Du Gue Trapier,Elizabeth Du Gué Trapier,Person,[Validation] 艺术史学家 (Hispanic Society)。
Elizabeth Felton,"Elizabeth Felton, Countess of Bristol",Person,[Disambiguation] 赫维勋爵的妻子。
Elizabeth Yates,Elizabeth Yates,Person,[Validation] 演员/作家 (可能指同名者，需上下文)。
Elizabetta Antoniazzi Rossi,Elisabetta Antoniazzi Rossi,Person,"[OCR Fix] ""Elizabetta"" -> ""Elisabetta""。学者。"
Ellis Waterhouse,Ellis Waterhouse,Person,[Validation] 艺术史学家。
Elpidio Benedetti,Elpidio Benedetti,Person,[Validation] 罗马的法国代理人/经纪人。
Embassy of Spain in Rome,Palazzo di Spagna (Embassy of Spain),Place,[Validation] 罗马建筑。
Emil Kauffmann,Emil Kauffmann,Person,[Validation] 音乐家/艺术爱好者 (Angelica Kauffman父亲?)。需区分 Emil Kaufmann (建筑史学家) 或 Friedrich Kauffmann。应为 Emil Kaufmann (1891–1953) 建筑史学家。
Emile Baudson,Émile Baudson,Person,[Validation] 法国艺术史学家。
Emilia,Emilia-Romagna,Place,[Validation] 意大利大区。
Emilio Amedeo De Tipaldo,Emilio De Tipaldo,Person,[Validation] 传记作家。
Emilio Bonomelli,Emilio Bonomelli,Person,[Validation] 教皇宫廷官员 (Castel Gandolfo)。
Emilio Lavagnino,Emilio Lavagnino,Person,[Validation] 艺术史学家/策展人。
Emilio Morpurgo,Emilio Morpurgo,Person,[Validation] 帕多瓦统计学家/政治家。
Emily Temple,"Emily Temple, Viscountess Palmerston",Person,[Disambiguation] 帕默斯顿夫人。
Emmanuele Antonio Cicogna,Emmanuele Antonio Cicogna,Person,[Validation] 威尼斯碑铭学家/历史学家。
"Emo, Procurator",Gabriele Emo / Giovanni Emo,Person,[Disambiguation] 威尼斯行政官。最著名的是 Gabriele Emo 或 Giovanni Emo。保留泛指或标记需确认。
Emperor Henry IV Kneeling Before Pope Gregory VII,Emperor Henry IV Kneeling Before Pope Gregory VII,Work,[Validation] 绘画主题 (Canossa)。
English patronage,English patronage,Concept,[Validation] 艺术赞助。
English tourists in Italy,Grand Tour (English tourists),Group/Concept,[Validation] 群体/现象。
Enlightenment in Italy,Italian Enlightenment,Concept,[Validation] 历史时期/运动。
Enrico Brol,Enrico Brol (Author),Person,"[Check Original] 可能是 ""Enrico Broilo""? 待定。"
Enrico Carusi,Enrico Carusi,Person,[Validation] 梵蒂冈图书馆员/法制史学家。
Enrico Narducci,Enrico Narducci,Person,[Validation] 罗马图书馆员/目录学家。
Enrico Zuccalli,Enrico Zuccalli,Person,[Validation] 建筑师。
Enriqueta Harris,Enriqueta Harris,Person,[Validation] 艺术史学家 (Velázquez专家)。
"Entry of the Count of Colloredo, the Imperial ambassador",Entry of the Count of Colloredo,Work,[Validation] 卡纳莱托画作。
Enzo Bentivoglio,Enzo Bentivoglio,Person,[Validation] 费拉拉侯爵/赞助人。
Enzo Crea,Enzo Crea,Person,[Validation] 罗马出版商/学者。
Epicurus,Epicurus,Person,[Validation] 哲学家。
Equestrian Statue of Henry IV,Equestrian Statue of Henry IV,Work,[Validation] 巴黎新桥雕塑 (Giambologna/Tacca)。
Equestrian Statue of Louis XIV,Equestrian Statue of Louis XIV,Work,[Validation] 贝尼尼/Girardon雕塑。
Ercole Ferrata,Ercole Ferrata,Person,[Validation] 罗马巴洛克雕塑家。
Ercole Graziani the Younger,Ercole Graziani,Person,[Validation] 博洛尼亚画家。
Ercole Lelli,Ercole Lelli,Person,[Validation] 解剖蜡像制作师/艺术家。
Ercole Procaccini the Elder,Ercole Procaccini the Elder,Person,[Validation] 画家。
"Erlach, Fischer von",Johann Bernhard Fischer von Erlach,Person,[Reconstruction] 奥地利巴洛克建筑师。
Erminia,Erminia,Person (Lit),[Validation] 《耶路撒冷的解放》人物。
Ernst Gombrich,Ernst Gombrich,Person,[Validation] 艺术史学家。
Erwin Panofsky,Erwin Panofsky,Person,[Validation] 图像学家。
Esau,Esau,Person,[Validation] 圣经人物。
Escape from Egypt,Flight into Egypt,Work,[Validation] 绘画主题。
"Essex, Lord","Robert Devereux, 2nd Earl of Essex",Person,[Disambiguation] 埃塞克斯伯爵。
Este,Este,Place,[Validation] 城镇/家族发源地。
"Este, Azzo, Marchese d'",Azzo d'Este (Marquis),Person,[Category Fix] 原文误标为 Work。
"Este, Isabella d'",Isabella d'Este,Person,[Reconstruction] 文艺复兴赞助人。
Estella Brunetti,Estella Brunetti,Person,[Validation] 艺术史学家。
Esther,Esther,Person,[Validation] 圣经人物。
Esther before Ahasuerus,Esther before Ahasuerus,Work,[Validation] 绘画主题。
"Estrées, Duc d'",César d'Estrées,Person,[Disambiguation] 法国枢机/外交官 (César) 或其兄 (François Annibal)。驻罗马通常是 César。
Et in Arcadia ego,Et in Arcadia ego,Work,[Validation] 普桑/Guercino画作标题。
Etchings of Oriental-style Heads,Etchings of Oriental-style Heads,Work,[Validation] Castiglione 或 Tiepolo 作品。
Eteocles,Eteocles,Person (Myth),[Validation] 神话人物。
Eteocles and Polynices,Eteocles and Polynices,Work,[Validation] 绘画主题。
Euclid,Euclid,Person,[Validation] 古希腊数学家。
"Eugene, Prince",Prince Eugene of Savoy,Person,[Disambiguation] 欧根亲王。
Eugène Michaud,Eugène Michaud,Person,[Validation] 历史学家 (19世纪)。
Europa,Europa,Person (Myth),[Category Fix] 原文误标为 Man-Made Object。神话人物。
European scientific societies,European scientific societies,Group/Concept,[Category Fix] 原文误标为 Place。
Eusebio Della Lena,Eusebio Della Lena,Person,[Validation] 威尼斯作家 (18世纪)。
Eustachio Manfredi,Eustachio Manfredi,Person,[Validation] 天文学家/诗人。
Eustachio Zanotti,Eustachio Zanotti,Person,[Validation] 天文学家。
Evelina Borea,Evelina Borea,Person,[Validation] 现代艺术史学家。
Everhard Jabach,Everhard Jabach,Person,[Validation] 收藏家 (路易十四赞助)。
"Exeter, 5th Lord","John Cecil, 5th Earl of Exeter",Person,[Disambiguation] 伯利勋爵/Grand Tour 旅行者。
Ezekiel,Ezekiel,Person,[Validation] 先知。
Fabia Borroni,Fabia Borroni Salvadori,Person,[Full Name] 版画研究学者。
Fabio Canal,Fabio Canal,Person,[Validation] 威尼斯画家。
Fabio Mauroner,Fabio Mauroner,Person,[Validation] 20世纪艺术史学家/版画家。
Fabio de Fabiis,Fabio de Fabiis,Person,[Validation] 罗马人物。
Fabio degli Abati Olivieri,Fabio degli Abati Olivieri,Person,[Validation] 枢机主教。
Fabrizio Moretti,Fabrizio Moretti,Person,[Context] 可能是现代艺术商 (Moretti Fine Art)，也可能指历史人物。鉴于列表多为艺术史相关，可能是前者或其画廊。需确认上下文。
Fabrizio Pignatelli d'Aragona...,Fabrizio Pignatelli d'Aragona,Person,[Validation] 贵族 (Monteleone公爵)。
Fabrizio Spada,Fabrizio Spada,Person,[Validation] 枢机主教。
Fabrizio Tarso,Fabrizio Tarso,Person,[Validation] 历史人物 (可能与 Spada 家族有关)。
Facade of S. Maria del Giglio,Facade of Santa Maria del Giglio,Work,[Validation] 威尼斯教堂立面 (Giuseppe Sardi)。
"Facciolati, Abate",Jacopo Facciolati,Person,[Reconstruction] 帕多瓦学者/语言学家。
Faith crushing Idolatry,Faith crushing Idolatry,Work,[Validation] 雕塑/绘画主题 (Theodon等)。
Fame Carrying the Name of Louis XIV...,Fame Carrying the Name of Louis XIV...,Work,[Validation] 绘画主题 (Le Brun等)。
Fame inscribing the glories of Louis XIV...,Fame inscribing the glories of Louis XIV...,Work,[Validation] 绘画主题。
Famiano Strada,Famiano Strada,Person,[Validation] 耶稣会历史学家。
Family Chapels in Santa Maria Maggiore,Chapels of Santa Maria Maggiore,Place,[Validation] 罗马教堂礼拜堂。
Family of Darius before Alexander the Great,The Family of Darius before Alexander,Work,[Validation] 委罗内塞画作。
Fantastical Heads in the Manner of Giorgione,Fantastical Heads in the Manner of Giorgione,Work,[Validation] 画作/版画描述 (Pietro della Vecchia等)。
Fantasy and reason,Fantasy and reason,Concept,[Validation] 艺术理论概念。
Farnese,Farnese (Family),Group,[Category Fix] 原文误标为 Place。
Farnese Palace,Palazzo Farnese,Place,[Category Fix] 原文误标为 Work。
"Farnese, Cardinal Alessandro",Alessandro Farnese (Cardinal),Person,[Reconstruction] 可能是指教皇保罗三世之前的身份，或其孙子 Alessandro Farnese il Giovane。需结合语境。通常指 il Giovane (著名赞助人)。
"Farnese, Odoardo, Duke of Parma","Odoardo Farnese, Duke of Parma",Person,[Validation] 帕尔马公爵。
"Farnese, Ranuccio II, Duke of Parma","Ranuccio II Farnese, Duke of Parma",Person,[Validation] 帕尔马公爵。
Farnesina,Villa Farnesina,Place,[Validation] 罗马别墅 (拉斐尔壁画)。
"Farsetti, Daniele",Daniele Farsetti,Person,[Reconstruction] 威尼斯赞助人/作家。
Fates,The Fates (Moirai),Person (Myth),[Category Fix] 原文误标为 Work。命运三女神。
Fausta Franchini Guelfi,Fausta Franchini Guelfi,Person,[Validation] 艺术史学家 (Alessandro Magnasco专家)。
Faustina Savorgnan,Faustina Savorgnan,Person,[Validation] 威尼斯贵族。
Fausto Rughesi,Fausto Rughesi,Person,[Validation] 建筑师 (Santa Maria in Vallicella立面)。
Federico Barocci,Federico Barocci,Person,[Validation] 乌尔比诺画家。
Federico Borromeo,Federico Borromeo,Person,[Category Fix] 原文误标为 Place。米兰枢机主教/Ambrosiana创建者。
Federico Cervelli,Federico Cervelli,Person,[Validation] 威尼斯画家 (Sebastiano Ricci的老师)。
Federico Cesi,Federico Cesi,Person,[Validation] 猞猁之眼学院创始人。
Federico Correr Lorenzetti,Federico Correr Lorenzetti,Person,"[Validation] 威尼斯贵族/收藏家? 需核实。可能是误将 ""Correr"" 和 ""Lorenzetti"" (Giulio Lorenzetti, 学者) 混合，或特定人物。"
Federico Zeri,Federico Zeri,Person,[Validation] 著名艺术史学家。
Federico Zuccari,Federico Zuccari,Person,[Validation] 风格主义画家/理论家。
Federico da Montefeltre,Federico da Montefeltro,Person,"[OCR Fix] ""Montefeltre"" -> ""Montefeltro""。乌尔比诺公爵。"
Federiko Benkovi?,Federico Bencovich,Person,"[OCR Fix] ""Federiko Benkovi?"" -> ""Federico Bencovich"" (Dalmatian painter)。"
"Fedini, Domenico",Domenico Fedini,Person,[Reconstruction] 18世纪佛罗伦萨/罗马神职人员/作家。
Felice Boscaratti,Felice Boscarati,Person,[Validation] 维罗纳画家。
Felice Salimbeni,Felice Salimbeni,Person,"[Validation] 20世纪艺术史学家? 还是误指 Ventura Salimbeni? 或者是 Felice (saint)? 搜索显示 Felice Boscarati 之后有 Salimbeni, 可能是 Ventura Salimbeni 的误拼或混淆。但也有可能是 Felice Salimbeni (Soprano castrato)。结合上下文 ""S_refined""，可能是 Ventura Salimbeni? 待定。更可能是 Ventura Salimbeni。"
Felice Torelli,Felice Torelli,Person,[Validation] 博洛尼亚画家。
Felicita Sartori,Felicita Sartori,Person,[Validation] 威尼斯女画家 (Rosalba Carriera学生)。
Ferdinand Boyer,Ferdinand Boyer,Person,[Validation] 历史学家 (法国对意艺术掠夺)。
"Ferdinand Maria, Elector of Bavaria","Ferdinand Maria, Elector of Bavaria",Person,[Validation] 巴伐利亚选帝侯。
Ferdinand van den Eynde,Ferdinand van den Eynde,Person,[Validation] 佛兰芒/罗马收藏家 (Duquesnoy墓碑)。
Ferdinando Carlo Gonzaga,Ferdinando Carlo Gonzaga,Person,[Validation] 曼图亚公爵。
Ferdinando Colonna of Stigliano,Ferdinando Colonna (Prince of Stigliano),Person,[Validation] 贵族。
Ferdinando Galiani,Ferdinando Galiani,Person,[Validation] 经济学家/作家 (Abbé Galiani)。
Ferdinando I de' Medici,Ferdinando I de' Medici,Person,[Validation] 托斯卡纳大公。
Ferdinando Raggi,Ferdinando Raggi,Person,[Validation] 18世纪建筑师 (Accademia di San Luca)。
Ferdinando d'Adda,Ferdinando d'Adda,Person,[Validation] 枢机主教。
Ferdinando de' Medici,Ferdinando de' Medici (Grand Prince),Person,"[Disambiguation] 可能是 Ferdinando I, II 或 Great Prince Ferdinando (Grand Tour/Art Patron)。在艺术语境中常指 Grand Prince Ferdinando (1663–1713)。"
Ferdinando de’ Medici,Ferdinando de' Medici,Person,[Validation] 同上。
Fernando Afán de Ribera,"Fernando Afán de Ribera, 3rd Duke of Alcalá",Person,[Full Name] 那不勒斯总督/收藏家。
Ferney,Ferney-Voltaire,Place,[Validation] 伏尔泰居所。
Ferrante Carlo,Ferrante Carli,Person,"[OCR Fix] ""Carlo"" -> ""Carli"" (17世纪作家/帕尔马宫廷)。"
Ferrara,Ferrara,Place,[Validation] 城市。
"Ferrerio, Andrea",Andrea Ferreri,Person,"[OCR Fix] ""Ferrerio"" -> ""Ferreri"" (巴洛克雕塑家)。"
"Ferretti, Gian Domenico",Gian Domenico Ferretti,Person,[Reconstruction] 佛罗伦萨洛可可画家。
"Feti, Domenico",Domenico Fetti,Person,[Reconstruction] 画家。
Filippo Baldinucci,Filippo Baldinucci,Person,[Validation] 艺术传记作家。
Filippo Bosdari,Filippo Bosdari,Person,[Validation] 博洛尼亚贵族/收藏家。
Filippo Brunelleschi,Filippo Brunelleschi,Person,[Validation] 建筑师。
Filippo Clementi,Filippo Clementi,Person,[Validation] 作曲家/人物。
Filippo Corsini,Filippo Corsini,Person,[Validation] 建筑师/贵族。
Filippo Farsetti,Filippo Farsetti,Person,[Validation] 威尼斯著名收藏家 (Farsetti Gallery)。
Filippo Gherardi,Filippo Gherardi,Person,[Validation] 卢卡画家。
Filippo Juvarra,Filippo Juvarra,Person,[Validation] 建筑师/舞美设计师。
Filippo Lauri,Filippo Lauri,Person,[Validation] 罗马画家。
Filippo Napoletano,Filippo Napoletano,Person,[Validation] 风景画家。
Filippo d'Angeli,Filippo d'Angeli (Filippo Napoletano),Person,[Validation] 同上。
Filippo della Valle,Filippo della Valle,Person,[Validation] 雕塑家。
"Filomarino, Cardinal",Ascanio Filomarino,Person,[Disambiguation] 那不勒斯大主教。
Finding of Romulus and Remus,Finding of Romulus and Remus,Work,[Validation] 绘画主题。
"Fiori, Mario de' (Mario Nuzzi)",Mario Nuzzi (Mario de' Fiori),Person,[Reconstruction] 静物画家。
Fitzwilliam Museum,Fitzwilliam Museum,Place,[Validation] 剑桥博物馆。
Flagstaff Glacier,Flagstaff / Glacier?,Place,"[Check Original] 极大概率是OCR错误或数据混淆。""Flagstaff"" 和 ""Glacier"" 似乎与17-18世纪艺术史无关。可能是 ""Galleria""? 待确认。"
Flaminio Corner,Flaminio Corner,Person,[Validation] 威尼斯历史学家 (Churches of Venice)。
Flaminio Scarselli,Flaminio Scarselli,Person,[Validation] 博洛尼亚学者。
Flavio Chigi,Flavio Chigi,Person,[Validation] 枢机主教 (Alexander VII之侄)。
